"","X","CLUST","NAME","STATE","TIER","ECO3","LATITUDE","LONGITUDE","ELEVATION","PPTWT","logPPTWT","MCMT","MWMT","TD","MAT","ELEVATION_PRISM","medMax","PROP_ZERO","LOCATION","SCALE","SHAPE","EVENT10","EVENT15","EVENT20","EVENT30","EVENT50","RT_I","RT_II","RT_III","RT_IV","RATIO","rawDiff","w2","est_wind_avg","est_temp_avg"
"5839",5839,"9.3.3.0222","BEACH","ND",1,"9.3.3",47,-104,853.4,28.5578523582178,3.35193193710251,-8.13437201669527,21.1524915174669,29.286863296522,6.40707994945583,855.899711310088,0.272905995560012,0.0333333333333333,0.234172871990801,0.130939638100908,0.179574988756039,12,14,15,17,20,36,51,61,73,2.55,31,0.551318985782919,5.00996549474676,-1.43653062463846
"5840",5840,"9.3.3.0224","BEULAH 1 W","ND",1,"9.3.3",47.25,-101.75,544.1,27.5182858574916,3.31485072397012,-10.7740095686989,21.1033142435672,31.8773234918316,5.82331406925096,552.881473813492,0.387885885268528,0,0.339310020869378,0.211968794135825,0.166225363613744,19,22,24,27,31,55,78,93,115,2.51612903225806,47,0.485981360993713,4.72789543002713,-2.58097919797706
"5841",5841,"9.3.3.0226","BOWMAN","ND",1,"9.3.3",46.25,-103.25,909.2,33.5030725114918,3.51163715138625,-7.67732227905864,21.1900005340576,28.8673230191099,6.30999994277954,906.303551664247,0.411902720001517,0,0.32888365351278,0.206594114754891,0.173008921779193,19,22,24,27,31,55,80,96,117,2.58064516129032,49,0.55270766910589,5.12523787333072,-1.29013760659734
"5842",5842,"9.3.3.0229","CARSON","ND",1,"9.3.3",46.5,-101.5,711.7,31.6419194342205,3.45448280585779,-9.4790396170579,21.0400009165643,30.5190406251751,5.96999978925414,711.095999278398,0.381297443171606,0,0.319017143323204,0.162258934856969,0.183756526997979,16,18,20,23,26,46,66,79,99,2.53846153846154,40,0.491479417504615,4.79524679771928,-1.86852790723736
"5843",5843,"9.3.3.0230","CENTER 4SE","ND",1,"9.3.3",47,-101.25,606.6,36.5514447454973,3.59872071333516,-10.4498839687817,21.0583919376221,31.5082762657789,5.75550762203883,596.992156846257,0.438787310404321,0,0.329903864494975,0.195459310262153,0.165108812865288,18,21,23,25,29,51,72,86,104,2.48275862068966,43,0.469972609826859,4.64260577541418,-2.72630709268793
"5844",5844,"9.3.3.0231","DICKINSON","ND",1,"9.3.3",47,-102.75,749.8,26.5071216528228,3.27741343850357,-9.07127375990677,20.8403201588534,29.9115934457376,5.94999980926514,747.78502510042,0.33156797038883,0,0.272874921233457,0.149123779849422,0.177023530953015,14,16,18,20,23,41,58,69,85,2.52173913043478,35,0.560653760216507,5.11724475151123,-1.96259543710431
"5845",5845,"9.3.3.0233","DUNN CENTER  1E","ND",1,"9.3.3",47.25,-102.5,671.8,29.5442388464537,3.3858887619494,-9.76841961600054,21.0749644512334,30.8433843967171,6.0072297632216,660.730606868155,0.372512010663421,0,0.335420305666273,0.19608836920184,0.164884541561494,18,21,23,26,29,51,72,87,106,2.48275862068966,43,0.518686136729615,4.89709777970316,-2.22450960252485
"5846",5846,"9.3.3.0236","FAIRFIELD","ND",1,"9.3.3",47.25,-103.25,838.2,24.4765197107352,3.19771427885808,-9.16035985644328,20.4926583192778,29.6530181757211,5.71712588183338,841.002526995913,0.373333035568705,0,0.29887930314038,0.185982681850876,0.165869290070224,17,19,21,24,28,48,69,82,99,2.46428571428571,41,0.54599719788702,5.01133096919863,-2.09830816127152
"5847",5847,"9.3.3.0238","FT YATES 4 SW","ND",1,"9.3.3",46,-100.75,510.5,30.3202796809666,3.41181678503791,-9.42016007344025,22.6395194009801,32.0596775708863,7.09955991023468,505.067998932881,0.322650887574242,0.0188679245283019,0.273916064088068,0.166185532079367,0.200078333046214,15,18,20,22,26,49,72,90,109,2.76923076923077,46,0.48993238544869,4.80578352334161,-1.71199265941965
"5848",5848,"9.3.3.0240","GRASSY BUTTE 2ENE","ND",1,"9.3.3",47.5,-103.25,813.8,31.1604203451535,3.43914871080737,-9.38982081896207,20.6998212385788,30.0896411038665,5.89250040534002,800.185856183775,0.4336054443277,0,0.34731026381462,0.198994813254161,0.15590078835103,18,21,23,26,30,50,69,83,101,2.3,39,0.517565044383226,4.83562155569263,-2.32888922654917
"5849",5849,"9.3.3.0244","HEBRON","ND",1,"9.3.3",47,-102,658.4,29.091081198943,3.37043163919157,-9.89371598704407,20.8113234952509,30.7050399938458,5.77536410355954,660.528400026724,0.42985651298781,0,0.401117940241775,0.296076030864203,0.167341261773261,25,29,32,37,42,79,111,133,163,2.64285714285714,69,0.511697343517996,4.87749294948093,-2.23478147773812
"5850",5850,"9.3.3.0245","HETTINGER","ND",1,"9.3.3",46,-102.75,820.4,21.7707506500212,3.08056607090279,-8.08595792424255,21.2143415342556,29.3002992316151,6.28426202414569,821.221615730557,0.239747369461243,0.027027027027027,0.230559512622425,0.137971721025262,0.202356838218535,13,15,16,19,22,41,60,74,92,2.72727272727273,38,0.501319293537673,4.90232526592722,-1.07667763840112
"5851",5851,"9.3.3.0246","KEENE 3S","ND",1,"9.3.3",48,-103,752.9,33.6196800654555,3.51511161173815,-10.5928633844143,20.6940764693198,31.286939663396,5.54212837743268,714.010080280165,0.376688955642415,0,0.319620735948722,0.155016205624639,0.156921771372343,15,17,19,21,24,40,56,66,79,2.33333333333333,32,0.455638027888522,4.54660927007855,-3.22877882135685
"5852",5852,"9.3.3.0248","KILLDEER 8 NW","ND",1,"9.3.3",47.5,-102.75,577.6,35.159720164056,3.55990111385629,-9.50016064747316,20.8899198727342,30.3900805202073,5.90992000695601,726.027808914231,0.518939223906969,0,0.446609294739805,0.26374759391413,0.145145267915042,24,27,30,33,38,65,90,105,125,2.36842105263158,52,0.507136589164751,4.7787516772045,-2.4992560696943
"5853",5853,"9.3.3.0250","LINTON","ND",1,"9.3.3",46.25,-100.25,515.1,29.9567340357897,3.39975414188547,-10.8065587544289,21.8704408217133,32.6770002118841,6.11701451121048,530.941249981154,0.378684052832116,0.0172413793103448,0.304009984010025,0.195793973647581,0.191786252657355,18,21,23,26,30,56,82,103,123,2.73333333333333,52,0.460339994144342,4.62737419541672,-2.31152469598379
"5854",5854,"9.3.3.0251","MANDAN EXP STN","ND",1,"9.3.3",46.75,-101,533.4,30.3516796314229,3.41285185803096,-10.364799230372,21.7388045965192,32.1036033005546,6.20452378583804,515.799324560788,0.418529077571628,0,0.315893286308543,0.188969760945064,0.171961547911071,17,20,22,25,29,50,72,88,105,2.48275862068966,43,0.432659449045319,4.46848063691218,-2.41676664613215
"5855",5855,"9.3.3.0253","MARMARTH","ND",1,"9.3.3",46.25,-104,826.3,27.382519216896,3.3099048207754,-8.10331988319718,21.4900037722776,29.5933241281158,6.48303604180796,827.466000804593,0.324597555212682,0.0394736842105263,0.26456628946002,0.147742817842256,0.178859201760932,14,16,17,20,23,40,58,69,82,2.52173913043478,35,0.536188036729045,4.98982627304961,-0.754972112729092
"5856",5856,"9.3.3.0254","MEDORA","ND",1,"9.3.3",47,-103.5,691.6,23.6974389591522,3.16536684282961,-8.42485427957025,21.3777815191069,29.8026357932298,6.48219363730841,731.619321021702,0.27871135242248,0,0.253731691803878,0.133447866340641,0.180564320828682,13,15,16,18,21,38,53,64,76,2.52380952380952,32,0.516768173452956,4.87903677456967,-1.59031307895697
"5857",5857,"9.3.3.0255","MOTT","ND",1,"9.3.3",46.25,-102.25,739.4,25.5444894996821,3.24042161822927,-9.03987421083609,21.3701692905007,30.4100440086914,6.17891984105591,734.029457319726,0.314092372373417,0,0.259735246971523,0.159502982577389,0.189783382744302,15,17,19,21,25,45,66,81,99,2.64,41,0.508533869420727,4.86341006445514,-1.4866494688161
"5858",5858,"9.3.3.0256","NEW ENGLAND","ND",1,"9.3.3",46.5,-102.75,804.4,24.1700000762939,3.18511219787195,-8.5616109843685,21.0396809092456,29.6012912630598,6.20619452955877,793.458369369612,0.387241266914161,0,0.348473604541421,0.181291171425579,0.174773384099006,18,20,22,25,28,50,72,84,103,2.57142857142857,44,0.537297414194647,5.0367600702956,-1.64345189374734
"5859",5859,"9.3.3.0258","NEW SALEM 5NW","ND",1,"9.3.3",47,-101.5,655.3,34.5398873744024,3.5421148119837,-10.1702920830206,21.1464035789543,31.3166956619749,5.82640399933394,665.64280063455,0.447233453147981,0,0.37424347367043,0.233397447621598,0.167043537633909,21,24,27,30,35,62,88,105,128,2.51428571428571,53,0.490660666280726,4.73841275297313,-2.61244043879248
"5860",5860,"9.3.3.0260","PRETTY ROCK","ND",1,"9.3.3",46.25,-101.75,755.9,26.6436399369505,3.28255047060849,-8.67782297293265,21.5380808695309,30.2159038424635,6.46903981296984,752.556000394286,0.356198247696196,0,0.310858083801298,0.191134303210442,0.189490838028162,18,20,22,25,30,55,80,99,119,2.66666666666667,50,0.522699696000091,4.96900052912868,-1.62963913992985
"5861",5861,"9.3.3.0262","REEDER","ND",1,"9.3.3",46,-103,864.1,26.2556801322655,3.26788235162063,-7.85574261640539,21.1691275711542,29.0248706437745,6.31999250658557,863.828240777493,0.299313175272371,0,0.244449073347799,0.134295408606682,0.191256650253122,13,15,16,18,21,39,55,68,86,2.61904761904762,34,0.503214564951225,4.90278795196867,-0.98625342451578
"5862",5862,"9.3.3.0265","RICHARDTON ABBEY","ND",1,"9.3.3",47,-102.25,752.9,30.1122425140632,3.40493181710537,-9.13285477315793,21.1328890159426,30.2657439723281,6.13521017042867,738.410556828361,0.367007087923952,0.0135135135135135,0.307963755470712,0.184187551032538,0.174462687733549,17,19,21,24,28,50,70,85,104,2.5,42,0.513551384112155,4.87569386587276,-2.01310536517843
"5863",5863,"9.3.3.0267","SHIELDS","ND",1,"9.3.3",46.25,-101.25,550.5,30.940419781265,3.43206341264386,-9.99998112264822,21.7553012424791,31.7552823651274,6.340199921438,557.927775511212,0.330204104237649,0,0.322580031923271,0.217071728255764,0.194893734046466,20,23,25,28,33,64,94,115,139,2.84848484848485,61,0.486009929903211,4.76878018421116,-1.70751118467643
"5864",5864,"9.3.3.0269","TROTTERS 6 SE","ND",1,"9.3.3",47.25,-104,739.3,27.2793597166489,3.30612932522461,-8.64161477020529,21.2126996782959,29.8543148411708,6.30642472551062,790.301374631609,0.318642523247541,0,0.260764840237232,0.127830473021233,0.171390803511708,13,15,16,18,20,35,49,59,72,2.45,29,0.501420289379776,4.74819936393575,-1.4767997864239
"5865",5865,"9.3.3.0271","WATAUGA S DAK 8 N","ND",1,"9.3.3",46,-101.5,630.9,26.9520404195139,3.29405900578827,-9.19025900801775,21.9412764000366,31.1315353899879,6.60955597105952,634.062529297818,0.370504251577975,0,0.309639247934312,0.1826968303743,0.190784579920827,17,20,22,25,29,53,77,93,114,2.6551724137931,48,0.486287904929209,4.81192723702335,-1.48626167746085
"5866",5866,"9.3.3.0272","WATFORD CITY","ND",1,"9.3.3",47.75,-103.25,661.4,33.3207466379064,3.50618022514802,-10.3758506164048,21.0551052644481,31.4309562380306,5.71498511179876,651.818303118798,0.433575473686789,0,0.359276607235497,0.189065317246578,0.152189862466968,18,21,22,25,29,48,66,79,94,2.27586206896552,37,0.473378535258476,4.61255532030183,-2.62942803018308
"5867",5867,"9.3.3.0274","WATFORD CITY 14S","ND",1,"9.3.3",47.5,-103.25,617.8,27.6034404764622,3.3179404198986,-9.76672038244431,21.6231205447814,31.3898409272257,6.32984012735115,615.36000875637,0.286207434093199,0,0.259562770367912,0.147151319069468,0.172612445886479,14,16,17,20,23,40,56,66,83,2.43478260869565,33,0.517565044383226,4.83562155569263,-2.32888922654917
"5868",5868,"9.3.3.0279","ARDMORE 1 NW","SD",1,"9.3.3",43,-103.75,1079,35.2943983503196,3.56372426438736,-4.14560005190562,23.1563997635657,27.3019998917652,8.72359992961129,1080.32000002589,0.285067006683136,0,0.239217286634318,0.110622364504936,0.151803511090449,11,13,14,15,17,29,39,46,55,2.29411764705882,22,0.432363091911017,4.52891996983884,2.38636390194017
"5869",5869,"9.3.3.0280","BELLE FOURCHE","SD",1,"9.3.3",44.75,-103.75,920.5,35.9186686410344,3.58125717818792,-4.50070974608129,22.5156403562582,27.0163501295306,8.21000003814697,922.493024125968,0.255106792744076,0,0.226625531934673,0.119322813981016,0.18482319299229,12,13,15,16,19,34,48,58,70,2.52631578947368,29,0.415705179025337,4.35606233229537,1.27059311001909
"5870",5870,"9.3.3.0281","BELLE FOURCHE 22 NNW","SD",1,"9.3.3",45,-104,975.4,21.7729862167326,3.08067003702596,-5.55315313105925,22.2776733430474,27.8308256097419,7.56374585608538,967.030817573137,0.262957215653037,0,0.232648358084838,0.11546360346187,0.192216970740063,12,13,15,16,19,34,49,59,72,2.57894736842105,30,0.482094855718868,4.74249398372425,0.64641658566353
"5871",5871,"9.3.3.0284","BISON","SD",1,"9.3.3",45.5,-102.5,847.3,34.742865520406,3.54797424216678,-7.06563201683027,22.110592245641,29.1762238375139,7.23745593166789,848.491200004024,0.290195690999687,0.02,0.286701202293614,0.157247361299597,0.197886063791937,15,17,19,22,25,47,68,84,102,2.72,43,0.481001998385892,4.79648462206182,-0.535223117904934
"5872",5872,"9.3.3.0285","BUFFALO GAP","SD",1,"9.3.3",43.5,-103.25,971.7,33.172886191978,3.50173286129235,-3.39140573178996,23.148456865726,26.5398620559703,9.05560607730689,995.903408587375,0.241378106322718,0,0.202642188572764,0.0691500469069241,0.162524084260627,8,9,10,11,12,21,27,32,37,2.25,15,0.222835293457823,3.31242851434738,1.80576355295489
"5873",5873,"9.3.3.0286","CAMP CROOK","SD",1,"9.3.3",45.5,-104,951,22.2893759405,3.10411014972007,-6.5393049706069,21.8293749486787,28.3686791544387,7.01069522012796,950.743007955024,0.29945777946164,0.0285714285714286,0.255542527406747,0.171787163889805,0.188208310854652,15,18,19,22,26,48,70,85,105,2.69230769230769,44,0.484428189289849,4.79424922893958,-0.39862718607634
"5874",5874,"9.3.3.0288","CEDAR BUTTE","SD",1,"9.3.3",43.5,-101,717.8,32.8882272294996,3.4931147587635,-4.54495531158913,23.8705203530323,28.4154755711612,9.14063991807688,718.68899036537,0.316265888945024,0,0.26105990031795,0.117511885133718,0.152444868365057,12,14,15,16,19,31,42,48,59,2.21052631578947,23,0.492814016791289,4.7544858658547,1.44397654190533
"5875",5875,"9.3.3.0290","CHAMBERLAIN","SD",1,"9.3.3",43.75,-99.25,427,38.6887185948895,3.65554804836269,-6.56007994287715,24.0096402274798,30.5697196954271,8.85959965808933,448.075999892979,0.323979484855986,0,0.290519687584925,0.156357767267853,0.162537868447434,15,17,19,21,24,41,57,67,81,2.375,33,0.395099020983408,4.2585413481596,0.675925217651695
"5876",5876,"9.3.3.0292","COTTONWOOD 2 E","SD",1,"9.3.3",44,-101.75,723.3,33.7169838423447,3.51800168199022,-5.01033700861236,23.6839603957561,28.694297593196,8.702719870655,723.32352017769,0.261478434546178,0.00934579439252336,0.210889209999064,0.113734427226582,0.172919409321994,11,12,14,15,18,31,43,51,61,2.38888888888889,25,0.421356743370083,4.48883746901822,1.14378640604667
"5877",5877,"9.3.3.0293","DUPREE","SD",1,"9.3.3",45,-101.5,722.7,31.2108802976566,3.44076676151313,-7.06102403817425,22.73707170523,29.7980951956137,7.58228004693773,724.175999485432,0.347416411488337,0,0.284509819358683,0.173167301577114,0.190822286563178,16,19,20,23,27,50,72,89,107,2.66666666666667,45,0.438526063857092,4.60369688710088,-0.420164583529981
"5878",5878,"9.3.3.0295","DUPREE 15 SSE","SD",1,"9.3.3",44.75,-101.5,640.1,30.6569732346163,3.42286014823835,-6.89694663781113,23.0724533008506,29.9693995979023,7.80882703876046,727.774594087983,0.384620715794925,0,0.304995732898091,0.186215258373148,0.183441102155308,17,20,22,25,29,52,76,90,111,2.62068965517241,47,0.412686763170953,4.45301131828704,0.057568362710299
"5879",5879,"9.3.3.0296","EAGLE BUTTE","SD",1,"9.3.3",45,-101.25,725.7,33.0253673767797,3.49727597454878,-6.98043165158174,22.8976481179472,29.8780793506676,7.69360832550979,724.623167560168,0.350667727495399,0,0.310697051051263,0.205329488717739,0.191190864753599,19,21,24,27,31,59,86,107,130,2.7741935483871,55,0.430051461585553,4.54310954905774,-0.535869644516367
"5880",5880,"9.3.3.0297","LODGEPOLE 10 NW","SD",1,"9.3.3",46,-102.75,801.8,27.3550195403262,3.30889869956362,-7.71980003144151,21.5298406819766,29.2496400010235,6.54498007533057,818.047999714888,0.345198762911262,0,0.322356516517553,0.187177331467735,0.187849687622577,18,20,22,25,29,53,77,94,117,2.6551724137931,48,0.501319293537673,4.90232526592722,-1.07667763840112
"5881",5881,"9.3.3.0298","ELM SPRINGS 3 ESE","SD",1,"9.3.3",44.25,-102.5,806.2,36.4856250320922,3.59691834827798,-5.54094321936021,23.2702359521119,28.8111791213776,8.34208453439262,807.601660931706,0.269588214249938,0,0.226387367766467,0.101769370505274,0.180693615590145,11,12,13,15,17,30,41,49,59,2.41176470588235,24,0.360841873230707,4.22171540587556,1.0877968699524
"5882",5882,"9.3.3.0299","FAITH","SD",1,"9.3.3",45,-102,790,33.8800010681152,3.52282490131028,-6.77119573827419,22.6869947043277,29.4581908678032,7.59051717487869,783.646448597576,0.30965515856423,0.0384615384615385,0.270322104923096,0.168335286646066,0.192819423198321,15,18,19,22,26,48,70,86,107,2.69230769230769,44,0.448523601819056,4.67206679313348,-0.196660992233603
"5883",5883,"9.3.3.0301","FT PIERRE 17 WSW","SD",1,"9.3.3",44.25,-100.75,484.6,31.3360210480054,3.44476826805099,-6.49478342875472,24.3321377013164,30.8269209403433,8.86366639882461,487.373248238896,0.278379961770523,0,0.253824405035058,0.124977393772473,0.180334483550086,13,14,16,17,20,35,49,60,72,2.45,29,0.430911190533226,4.48694337221695,0.632830730659578
"5884",5884,"9.3.3.0303","GLAD VALLEY 2 W","SD",1,"9.3.3",45.5,-101.75,758,32.1854123681167,3.47151331785428,-7.37119961215745,22.2766806105359,29.6478798367832,7.19309342048769,762.377376543518,0.37593308313155,0.0238095238095238,0.358098495299736,0.280702609988149,0.190006725316387,24,28,31,35,41,80,117,143,174,2.85365853658537,76,0.477305355217905,4.76693263112699,-0.803021020086305
"5885",5885,"9.3.3.0304","HARDING 3 SE","SD",1,"9.3.3",45.25,-103.75,1036.3,25.2189272897507,3.22759479552237,-5.71844807282461,21.9632311574407,27.6816792119548,7.36177605220109,1046.35519948745,0.419893235497078,0,0.341242536407727,0.186711830477262,0.174208265853525,18,20,22,25,29,51,72,88,107,2.48275862068966,43,0.502284670296034,4.89293844350403,-0.0178741533115385
"5886",5886,"9.3.3.0305","HARRINGTON","SD",1,"9.3.3",43.25,-101.25,908.3,40.5293607571891,3.70202666842576,-4.3138574710439,22.7877150074259,27.1015720016327,8.68000030517578,909.985024187353,0.335202067029102,0,0.259825762419513,0.142416639725835,0.130359865124375,13,15,16,18,21,34,45,52,61,2.14285714285714,24,0.527923881673882,4.94411251882494,1.33995106016204
"5887",5887,"9.3.3.0310","HERMOSA 3 SSW","SD",1,"9.3.3",43.75,-103.25,1043.9,23.3223197428015,3.14941083092619,-3.47848770657149,22.215543489836,25.6940317745172,8.4860712730908,1046.6705425992,0.238169049426855,0,0.216801195219316,0.0723874969509322,0.169026724183076,9,10,10,11,13,22,30,34,41,2.30769230769231,17,0.236508945325645,3.39847636470188,1.36112906681581
"5888",5888,"9.3.3.0311","HILLAND 2 NW","SD",1,"9.3.3",44.25,-101.75,771.1,34.0982144838562,3.52924502174134,-5.31375994121836,23.2556879782288,28.5694475383893,8.3918880411844,772.283215671026,0.261186900563692,0.0188679245283019,0.25525129590955,0.118478988691638,0.18367725290843,12,14,15,17,19,34,48,57,69,2.52631578947368,29,0.44388350971602,4.60298562651786,0.791257248397983
"5889",5889,"9.3.3.0313","HOPEWELL 1 SE","SD",1,"9.3.3",44.5,-100.75,586.1,26.8606805656287,3.2906635282882,-6.69995981402074,23.1299991645428,29.8299580306112,8.06000042055687,662.003998868016,0.35043322183689,0,0.338369151997827,0.144796011840441,0.179270692263371,15,17,19,21,24,41,58,70,86,2.41666666666667,34,0.430852784859702,4.51705502649509,0.261152560249002
"5890",5890,"9.3.3.0314","INTERIOR 3 NE","SD",1,"9.3.3",43.75,-102,743.7,33.9319606871786,3.52435736336821,-4.03598752809996,24.1433277981666,28.1793147036621,9.44892603058697,747.88857937923,0.262892236020509,0,0.215829048862087,0.0957656210259047,0.165863769121992,10,11,12,14,15,27,37,42,52,2.46666666666667,22,0.414706664565854,4.37616818537355,1.72782586246137
"5891",5891,"9.3.3.0316","KADOKA","SD",1,"9.3.3",43.75,-101.5,746.8,44.3268363362622,3.7915902800082,-4.51789828480284,23.5636056294304,28.0815039407912,8.98167372283111,749.669263295173,0.35094728333516,0,0.281634024130456,0.127548936390552,0.157003090274063,13,15,16,18,20,34,46,54,64,2.3,26,0.428770608874364,4.43951580986131,1.60540832469479
"5892",5892,"9.3.3.0319","KENNEBEC","SD",1,"9.3.3",44,-99.75,512.4,31.9140125076114,3.46304517690429,-6.41515191315248,24.0910481749995,30.506200701746,8.84000015258789,511.78240011994,0.360169552435613,0,0.292328299907871,0.184587149863692,0.157361343972631,17,19,21,23,27,46,64,77,91,2.37037037037037,37,0.424453254072819,4.46777315943521,0.38830620140584
"5893",5893,"9.3.3.0320","KIRLEY 6 N","SD",1,"9.3.3",44.5,-101.25,658.4,38.901428611797,3.66103097518904,-6.50974379476099,23.6812144121349,30.1909583187581,8.35229429430919,652.270591808674,0.35318858623848,0,0.272769354318515,0.163439549996127,0.181821358792535,15,17,19,22,25,45,65,77,95,2.6,40,0.424649354451726,4.49035570161693,0.285627702322074
"5894",5894,"9.3.3.0323","LEMMON","SD",1,"9.3.3",46,-102.25,782.4,29.8842365911236,3.39733113706534,-7.942683869827,21.7671683937608,29.7098529921951,6.79976418523417,783.725999660187,0.347393981161368,0,0.281550696291121,0.154196875695881,0.191337596098372,15,17,19,21,25,45,65,79,95,2.6,40,0.495351397705647,4.87011860101845,-1.32072511625603
"5895",5895,"9.3.3.0326","LONGVALLEY","SD",1,"9.3.3",43.5,-101.5,752.9,37.1973754538065,3.61623820647314,-4.00022400271891,23.4377281082366,27.4379521162961,9.08022393176562,822.209598243205,0.261608354295289,0,0.2398230442204,0.111305655781095,0.15209137063515,11,13,14,15,17,29,39,46,54,2.29411764705882,22,0.493455816160856,4.73353043564026,1.59838478823315
"5896",5896,"9.3.3.0327","LUDLOW 3 SSE","SD",1,"9.3.3",45.75,-103.25,911.4,24.3019528111432,3.19055670971609,-7.04213592856107,21.3700008392334,28.4121366457242,6.69656006865653,911.363201278865,0.328989201994785,0.0175438596491228,0.279036322934943,0.13306331632925,0.187241101992589,14,15,17,19,22,39,55,66,79,2.5,33,0.493435946373199,4.83790984662397,-0.584932135775489
"5897",5897,"9.3.3.0329","MARTIN","SD",1,"9.3.3",43.25,-101.75,1015,35.5493018604376,3.57092051781275,-4.158319937597,22.7645612897586,26.9228810995632,8.61903999223364,1001.3776629356,0.272897478712732,0,0.236996949179761,0.120745057166279,0.143961236432233,12,13,14,16,18,30,41,48,56,2.27777777777778,23,0.503731196065682,4.74977389571498,1.55769712906607
"5898",5898,"9.3.3.0332","MAURINE 12SW","SD",1,"9.3.3",44.75,-102.5,801.3,39.019173757441,3.66405316012303,-6.67829299866422,22.6380526364124,29.3163460190792,7.52909330822964,801.061377060473,0.444079251735625,0,0.36221023106083,0.207833450398259,0.170260862223045,19,22,24,27,32,56,78,95,114,2.4375,46,0.442071494875349,4.63183838789534,0.419675019988745
"5899",5899,"9.3.3.0333","MC INTOSH 6 SE","SD",1,"9.3.3",45.75,-101.25,664.2,28.6751360354227,3.35603040704682,-8.88839270802106,22.3128236899015,31.2012164277232,6.90000009536743,657.239088038979,0.398275633152196,0,0.333176224741007,0.230574656916722,0.189985390560834,20,24,26,30,35,66,96,119,142,2.74285714285714,61,0.472251684689926,4.74160319817616,-1.2195201809364
"5900",5900,"9.3.3.0334","MC LAUGHLIN","SD",1,"9.3.3",45.75,-100.75,609.9,32.5540400990887,3.48290148074003,-9.4301283488172,22.0731041013174,31.5032332990115,6.62395157527915,611.272831911616,0.496953172536152,0,0.393789815264236,0.225452724775134,0.179596817871913,21,24,27,30,35,63,91,111,133,2.6,56,0.464761923773782,4.69143296426663,-1.34844794129788
"5901",5901,"9.3.3.0336","MIDLAND","SD",1,"9.3.3",44,-101.25,570,24.6601998535012,3.20519060206269,-5.85003990824928,23.7099590902264,29.5599994753127,8.68995958232948,568.020000475081,0.27481782164403,0,0.232670760733918,0.119071867368059,0.175114211672342,12,13,15,16,19,33,46,55,66,2.42105263157895,27,0.425329408093736,4.483362544957,1.10975993432839
"5902",5902,"9.3.3.0337","MILESVILLE 5 NE","SD",1,"9.3.3",44.5,-101.5,681.8,35.3728810242371,3.56594545379438,-6.27501104240456,23.5367207450165,29.8117322013158,8.36259971625593,682.327999729294,0.361110408726391,0,0.31679211404953,0.184342209233719,0.177365639377864,17,20,22,24,28,51,73,87,106,2.60714285714286,45,0.416240227895366,4.45851095414324,0.470928062833025
"5903",5903,"9.3.3.0339","MISSION","SD",1,"9.3.3",43.25,-100.75,788.5,33.7481051444512,3.5189242718743,-4.79713057996333,23.1427088898739,27.9398387776681,8.6061749854067,785.602112365611,0.311084829783413,0,0.258766959046403,0.107185031000878,0.145261321079389,11,13,14,15,17,28,37,44,52,2.17647058823529,20,0.500123196961142,4.76555621674416,1.30357563943232
"5904",5904,"9.3.3.0340","MISSION 14 S","SD",1,"9.3.3",43,-100.5,856.5,36.1490184796817,3.5876497969134,-4.61068001996304,23.0067415995353,27.6174216434547,8.60738133019978,856.403327319851,0.349289338074534,0,0.285103798382586,0.150593832466254,0.134464716283562,14,16,17,19,22,36,48,56,66,2.18181818181818,26,0.496551758883775,4.78448193219206,1.28216857340351
"5905",5905,"9.3.3.0342","MOBRIDGE 2NNW","SD",1,"9.3.3",45.5,-100.5,516,24.7055296053598,3.20702708924097,-9.05868038846112,22.8822305058469,31.9409113842983,7.29492014757672,505.39999851495,0.277583237756254,0,0.260038311316799,0.151893097494012,0.209230730049025,15,17,18,21,25,47,70,87,107,2.8,45,0.456465512693279,4.64279521524719,-1.016303592307
"5906",5906,"9.3.3.0344","MURDO","SD",1,"9.3.3",44,-100.75,705.9,39.1692800579755,3.66789276757458,-5.1907359501607,23.7542880978842,28.9450238454845,8.89018388873066,698.370401325904,0.350022155045131,0,0.269232339347958,0.130858843549012,0.158667642599878,13,15,16,18,20,35,47,56,66,2.35,27,0.430330123415598,4.47581563605097,0.788353766795467
"5907",5907,"9.3.3.0345","NEWELL","SD",1,"9.3.3",44.75,-103.5,871.7,29.5450399844226,3.38591587813646,-5.39950642169831,22.6493928850449,28.0488991239429,7.93428664509481,865.348671725744,0.342277034118224,0,0.266914245007109,0.133152035212927,0.178470754296744,13,15,16,18,21,37,52,63,77,2.47619047619048,31,0.48020167323527,4.77527486561392,1.09682744757555
"5908",5908,"9.3.3.0347","OELRICHS","SD",1,"9.3.3",43.25,-103.25,1020.5,30.9753594369221,3.43319203154545,-3.58607992037614,23.5821529322049,27.1682329975396,9.12751301762561,1017.81222353953,0.307292981134334,0,0.254015415493138,0.126047690272428,0.14848948376171,12,14,15,17,19,32,43,51,60,2.26315789473684,24,0.29070067083407,3.63845072453638,1.98607355791682
"5909",5909,"9.3.3.0349","ORAL","SD",1,"9.3.3",43.5,-103.25,902.2,31.1311825688825,3.43820997181045,-3.44901620478954,23.4537600990707,26.9027758436209,9.2317601622346,920.835070010568,0.229280830739978,0,0.211058461868945,0.0917937018952722,0.163094306487647,10,11,12,13,15,26,34,41,48,2.26666666666667,19,0.222835293457823,3.31242851434738,1.80576355295489
