"","building_code","city_code","season","ground_max","roof_max","gr","sqrtgr","logground","measurement.x","wind_avg","measurement.y","temp_avg","City","Province","Type","Bld_Type","Name","Roof_Type","Slope","Size","Eave_Height","Material","Exposure","Heated","Insulated","Parapet","order","lat","long","roofflat","measurement.x.x","winter_wind","measurement.y.y","above_freeze","residual"
"72","fcmb01","fcmb",4,33.35407606,2.970818199,0.0890691198777581,0.298444500498431,3.50717998558295,"wind",22.7941294014512,"temp",-0.440375959009247,"Fort Churchill","MB","A",1,"G-22","Gable",17,192,8,NA,NA,1,1,0,24,58.8,-94.1,0,"wind",0.974813432835821,"temp",0,-0.215952696368945
"73","fcmb01","fcmb",5,35.07236287,4.380962599,0.124912102878228,0.353429063431728,3.55741343770223,"wind",30.6625953897917,"temp",-0.440375959009247,"Fort Churchill","MB","A",1,"G-22","Gable",17,192,8,NA,NA,1,1,0,24,58.8,-94.1,0,"wind",0.974813432835821,"temp",0.043859649122807,-0.154257982005382
"74","fcmb01","fcmb",6,35.44111286,12.64280435,0.356727070053974,0.597266330922792,3.56787252648541,"wind",16.20711537265,"temp",-0.440375959009247,"Fort Churchill","MB","A",1,"G-22","Gable",17,192,8,NA,NA,1,1,0,24,58.8,-94.1,0,"wind",0.974813432835821,"temp",0.0186915887850467,0.0909764036728026
"75","fcmb02","fcmb",2,29.81150929,0,0,0,3.3948945367337,"wind",24.090047578189,"temp",-0.440375959009247,"Fort Churchill","MB","A",2,"F-2","Flat",0,15675,57,NA,NA,1,1,0,25,58.8,-94.1,1,"wind",0.974813432835821,"temp",0.0392156862745098,-0.529396213128588
"76","fcmb02","fcmb",3,31.61170276,0,0,0,3.45352739254008,"wind",48.4838618188772,"temp",-0.440375959009247,"Fort Churchill","MB","A",2,"F-2","Flat",0,15675,57,NA,NA,1,1,0,25,58.8,-94.1,1,"wind",0.974813432835821,"temp",0,-0.521564074889003
"77","fcmb02","fcmb",4,33.73846684,0,0,0,3.51863863565858,"wind",22.7941294014512,"temp",-0.440375959009247,"Fort Churchill","MB","A",2,"F-2","Flat",0,15675,57,NA,NA,1,1,0,25,58.8,-94.1,1,"wind",0.974813432835821,"temp",0,-0.51286655794152
"78","fcmb02","fcmb",5,35.32803729,0,0,0,3.56467690619076,"wind",30.6625953897917,"temp",-0.440375959009247,"Fort Churchill","MB","A",2,"F-2","Flat",0,15675,57,NA,NA,1,1,0,25,58.8,-94.1,1,"wind",0.974813432835821,"temp",0.043859649122807,-0.506716796103036
"79","fcmb02","fcmb",6,36.36363636,0,0,0,3.59356927420961,"wind",16.20711537265,"temp",-0.440375959009247,"Fort Churchill","MB","A",2,"F-2","Flat",0,15675,57,NA,NA,1,1,0,25,58.8,-94.1,1,"wind",0.974813432835821,"temp",0.0186915887850467,-0.502857372623137
"80","fcmb03","fcmb",3,30.96223223,8.685567536,0.280521361363098,0.529642673283695,3.43276814657461,"wind",48.4838618188772,"temp",-0.440375959009247,"Fort Churchill","MB","A",3,"J-54","Flat",0,15675,57,NA,NA,1,1,0,26,58.8,-94.1,1,"wind",0.974813432835821,"temp",0,0.00530559199895992
"81","fcmb03","fcmb",4,33.82844423,10.57025645,0.31246652604337,0.558987053556136,3.52130199385456,"wind",22.7941294014512,"temp",-0.440375959009247,"Fort Churchill","MB","A",3,"J-54","Flat",0,15675,57,NA,NA,1,1,0,26,58.8,-94.1,1,"wind",0.974813432835821,"temp",0,0.0464762652472834
